Smiles 1,Smiles 2,DES melting temperature,molar ratio of component 1,SELFIES 1,SELFIES 2
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],573.78,0.201,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],527.35,0.3009999999999999,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],497.82,0.4,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],518.9,0.499,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],540.6,0.6,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],552.2,0.7,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],565.6,0.801,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],593.8,0.9,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
C[N+](C)(C)C.[Cl-],[Cl-].[NH4+],601.7,0.945,[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1],[Cl-1].[NH4+1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],601.9,0.054,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],596.4,0.1,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],563.1,0.199,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],532.3,0.3039999999999999,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],507.7,0.401,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],475.7,0.5,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],447.7,0.6,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],459.0,0.7,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],490.9,0.8,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],512.9,0.889,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)C.[Cl-],520.9,0.932,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],568.7,0.062,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],564.0,0.08599999999999998,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],558.7,0.153,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],548.4,0.2059999999999999,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],540.8,0.27,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],532.6,0.316,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],522.3,0.3579999999999999,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],515.8,0.404,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],503.3,0.503,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],514.6,0.5969999999999999,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],526.4,0.688,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],530.4,0.796,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CC[N+](CC)(CC)CC.[Cl-],C[N+](C)(C)CCO.[Cl-],534.5,0.878,[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],603.0,0.051,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],589.2,0.101,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],551.8,0.202,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],515.2,0.3009999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],465.5,0.4,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],421.5,0.498,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],360.7,0.5989999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],405.6,0.697,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],439.8,0.798,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],477.5,0.897,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)C.[Cl-],489.7,0.945,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],573.4,0.049,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],563.2,0.1179999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],542.9,0.216,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],531.7,0.245,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],518.8,0.2919999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],497.7,0.379,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],478.2,0.4889999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],484.8,0.5959999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],490.9,0.7069999999999999,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],496.6,0.8,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCC[N+](CCC)(CCC)CCC.[Cl-],C[N+](C)(C)CCO.[Cl-],500.4,0.899,[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C(O)CC(=O)O,255.17,0.5,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Br-1],[O][=C][Branch1][C][O][C][C][=Branch1][C][=O][O]
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C(O)C(=O)O,250.99,0.5,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Br-1],[O][=C][Branch1][C][O][C][=Branch1][C][=O][O]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],298.22,0.857142857,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[N][C][=Branch1][C][=NH2+1][N][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.55,0.875,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[N][C][=Branch1][C][=NH2+1][N][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.31,0.8888888889999998,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[N][C][=Branch1][C][=NH2+1][N][C][C][C][C@H1][Branch1][C][N][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CC(=O)O)C(=O)[O-],298.23,0.9,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CC(=O)O)C(=O)[O-],305.96,0.909090909,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CC(=O)O)C(=O)[O-],304.93,0.916666667,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],518.3,0.094,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],520.4,0.099,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],471.2,0.197,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],472.6,0.197,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],421.4,0.3039999999999999,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],422.7,0.308,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],368.4,0.394,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],316.3,0.51,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],317.7,0.512,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],326.9,0.5749999999999998,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],328.3,0.5879999999999999,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],331.6,0.7039999999999998,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],333.3,0.7109999999999999,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],341.3,0.809,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],340.9,0.811,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],341.3,0.875,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[N+](C)(C)CCO.[Cl-],341.6,0.886,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CCC(=O)O)C(=O)[O-],303.7,0.8888888889999998,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CCC(=O)O)C(=O)[O-],302.41,0.9,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CCC(=O)O)C(=O)[O-],302.01,0.909090909,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCC[C@H]([NH3+])C(=O)[O-],299.12,0.9,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][S][C][C][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCC[C@H]([NH3+])C(=O)[O-],297.41,0.909090909,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][S][C][C][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],CSCC[C@H]([NH3+])C(=O)[O-],292.26,0.916666667,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][S][C][C][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CO)C(=O)[O-],298.06,0.8888888889999998,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CO)C(=O)[O-],299.53,0.9,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],[NH3+][C@@H](CO)C(=O)[O-],303.56,0.909090909,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[NH3+1][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[C@@H](O)[C@H]([NH3+])C(=O)[O-],295.3,0.8888888889999998,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][C@@H1][Branch1][C][O][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[C@@H](O)[C@H]([NH3+])C(=O)[O-],293.36,0.9,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][C@@H1][Branch1][C][O][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],C[C@@H](O)[C@H]([NH3+])C(=O)[O-],303.11,0.909090909,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[C][C@@H1][Branch1][C][O][C@H1][Branch1][C][NH3+1][C][=Branch1][C][=O][O-1]
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],NC(N)=O,300.29,0.8,[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1],[N][C][Branch1][C][N][=O]
